# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
23.85,3702.9561414,33.0613345,-9.8745523,46.6661492,9.8782097,884.1396964,0.7906616,884.14005,0.051238,32.9344446,0.2687841,33.0000068,-106.9905192,9.7800268,0.7504659,0,0.0173959,-0.0000185,24895.0250818,3342,16.4541965,0.10602,200.9034788,155.996664,2.8515884,0.1620325,6552030.8875042,0,6.4829132,0.3383165,0.3388924,0.2520141,0.0138646,0.0724378,0.1331084,0.362933,-0.0004897,0,0,0,0,0.0168344,0.0062757,15.748,194.778355,40.3160652,0.0889629,7.0787469,-18.0912149,533.8082582,320.3356238,0.01,2.4905704
23.86,3703.2862611,32.9626192,-9.8685083,46.5943488,9.8722967,884.4690268,0.7912825,884.4693807,0.0512592,32.9317335,0.2734692,33.0000068,-106.9905157,9.7800258,0.8036406,0,0.0175053,-0.0000207,24895.0250818,3342,16.4541965,0.10602,200.7955909,155.996664,2.8447375,0.1619465,6548339.3753798,0,6.4777444,0.3383376,0.3389966,0.2520386,0.0138634,0.0724356,0.1428461,0.3888402,-0.0001787,0,0,0,0,0.0170651,0.0062676,15.748,194.778355,40.2532453,0.089044,7.1268699,-18.0933607,533.7850632,320.3343234,0.01,2.4913252
23.87,3703.6153939,32.8639643,-9.8624838,46.5226567,9.8664045,884.7983298,0.7919037,884.7986842,0.0512803,32.9289756,0.2781228,33.0000068,-106.9905121,9.7800248,0.8564473,0,0.0176225,-0.0000228,24895.0250818,3342,16.4541965,0.10602,200.688921,155.996664,2.837964,0.1618611,6544675.7509687,0,6.4727182,0.3383586,0.3391055,0.2520628,0.0138622,0.0724335,0.1525564,0.4160938,0.0002953,0,0,0,0,0.0173127,0.0062595,15.748,194.778355,40.1900174,0.0891246,7.1749928,-18.0955001,533.7619376,320.333027,0.01,2.4918441
23.88,3703.9435406,32.7653695,-9.8564817,46.4510732,9.8605362,885.127605,0.7925251,885.1279598,0.0513015,32.9261714,0.2827419,33.0000068,-106.9905086,9.7800238,0.9088579,0,0.017747,-0.0000249,24895.0250818,3342,16.4541965,0.10602,200.5835125,155.996664,2.8312705,0.1617765,6541040.0106003,0,6.4678304,0.3383794,0.3392188,0.252087,0.013861,0.0724314,0.1622333,0.4415436,0.000458,0,0,0,0,0.0175767,0.0062515,15.748,194.778355,40.1263544,0.0892048,7.2231157,-18.097633,533.7388813,320.3317344,0.01,2.4923504
23.89,3704.2707015,32.6668346,-9.850505,46.3795985,9.8546945,885.4568519,0.7931467,885.4572071,0.0513226,32.9233212,0.2873238,33.0000068,-106.9905051,9.7800228,0.9608452,0,0.0178791,-0.0000263,24895.0250818,3342,16.4541965,0.10602,200.4794066,155.996664,2.8246598,0.1616925,6537432.1511298,0,6.463077,0.3384001,0.3393363,0.2521109,0.0138598,0.0724294,0.171871,0.4675486,-0.0003828,0,0,0,0,0.017858,0.0062435,15.748,194.778355,40.0622297,0.0892845,7.2712387,-18.0997596,533.7158943,320.3304457,0.01,2.4931799
23.9,3704.5968774,32.5683593,-9.8445568,46.3082329,9.8488824,885.7860701,0.7937685,885.7864257,0.0513437,32.9204253,0.2918655,33.0000068,-106.9905016,9.7800218,1.0123822,0,0.0180184,-0.0000278,24895.0250818,3342,16.4541965,0.10602,200.3766432,155.996664,2.8181343,0.1616091,6533852.1699525,0,6.4584535,0.3384206,0.3394579,0.2521347,0.0138586,0.0724273,0.1814634,0.4933867,0.0003582,0,0,0,0,0.0181561,0.0062354,15.748,194.778355,39.9976166,0.0893635,7.3193616,-18.1018797,533.6929765,320.3291609,0.01,2.4937271
23.91,3704.9220688,32.4698975,-9.8478108,46.2369765,9.8520013,886.1152592,0.7943906,886.1156153,0.0513649,32.9175296,0.2873184,33.0000068,-106.990498,9.7800208,0.9768401,0,0.0181583,-0.0000265,24895.0250818,3342,16.4541965,0.10602,200.4468589,155.996664,2.822593,0.161224,6518073.320854,0,6.4278209,0.3385108,0.3394781,0.2522398,0.0138531,0.0724178,0.1748419,0.4749282,0.0004968,0,0,0,0,0.0185276,0.0062274,15.748,194.778355,39.9324969,0.0894419,7.2429742,-18.1039934,533.6701278,320.32788,0.01,2.4942463
23.92,3705.2462753,32.3714031,-9.8510586,46.1658298,9.8551169,886.4444196,0.7950129,886.4447761,0.051386,32.9146792,0.2827979,33.0000068,-106.9904945,9.7800198,0.9410025,0,0.0182924,-0.0000249,24895.0250818,3342,16.4541965,0.10602,200.5178753,155.996664,2.8271026,0.160839,6502299.5132291,0,6.3973073,0.3386012,0.3395005,0.2523452,0.0138477,0.0724084,0.1681838,0.456119,0.0001967,0,0,0,0,0.0188925,0.0062194,15.748,194.778355,39.8668841,0.0895199,7.1665867,-18.1061008,533.6473483,320.3266029,0.01,2.4950927
23.93,3705.5694967,32.2728764,-9.854297,46.0947935,9.8582262,886.7735518,0.7956354,886.7739087,0.0514072,32.9118738,0.2783066,33.0000068,-106.990491,9.7800188,0.9048957,0,0.0184202,-0.000023,24895.0250818,3342,16.4541965,0.10602,200.5896458,155.996664,2.83166,0.1604541,6486530.7466393,0,6.3669144,0.338692,0.339525,0.2524509,0.0138422,0.0723989,0.1614945,0.4384757,0.00021,0,0,0,0,0.0192497,0.0062115,15.748,194.778355,39.8007997,0.0895973,7.0901993,-18.1082017,533.6246381,320.3253298,0.01,2.4956215
23.94,3705.8917327,32.1743172,-9.8575234,46.023868,9.8613264,887.1026561,0.7962581,887.1030134,0.0514283,32.9091132,0.273847,33.0000068,-106.9904874,9.7800178,0.8685428,0,0.0185425,-0.0000213,24895.0250818,3342,16.4541965,0.10602,200.6621294,155.996664,2.8362627,0.1600692,6470767.0189821,0,6.3366435,0.3387831,0.3395519,0.2525568,0.0138368,0.0723895,0.1547786,0.4192012,0.000445,0,0,0,0,0.0196002,0.0062035,15.748,194.778355,39.7342647,0.0896742,7.0138119,-18.1102963,533.6019971,320.3240605,0.01,2.4963989
23.95,3706.212983,32.0757259,-9.8607354,45.9530539,9.8644153,887.431733,0.796881,887.4320908,0.0514495,32.906397,0.2694212,33.0000068,-106.9904839,9.7800168,0.8319653,0,0.0186589,-0.000019,24895.0250818,3342,16.4541965,0.10602,200.7352883,155.996664,2.8409083,0.1596845,6455008.3280958,0,6.3064958,0.3388745,0.3395812,0.252663,0.0138314,0.0723801,0.1480405,0.4006735,0.0003214,0,0,0,0,0.0199429,0.0061956,15.748,194.778355,39.6673005,0.0897509,6.9374244,-18.1123844,533.5794253,320.3227951,0.01,2.4969261
23.96,3706.5332471,31.9771092,-9.8626225,45.8823518,9.8662173,887.760783,0.7975042,887.7611412,0.0514706,32.9037185,0.2663072,33.0000068,-106.9904804,9.7800158,0.8081144,0,0.0187701,-0.0000174,24895.0250818,3342,16.4541965,0.10602,200.7829935,155.996664,2.8439376,0.1593446,6441063.7689336,0,6.2801901,0.3389558,0.3396232,0.2527573,0.0138266,0.0723719,0.1436569,0.3879416,-0.0003824,0,0,0,0,0.0202678,0.0061877,15.748,194.778355,39.599927,0.0898273,6.8794328,-18.1144661,533.5569229,320.3215335,0.01,2.4974454
23.97,3706.8525251,31.8784735,-9.8645078,45.8117622,9.8680187,888.0898063,0.7981276,888.0901649,0.0514918,32.9010711,0.2632092,33.0000068,-106.9904769,9.7800148,0.7840957,0,0.0188775,-0.0000157,24895.0250818,3342,16.4541965,0.10602,200.8311356,155.996664,2.8469946,0.1590048,6427125.8147757,0,6.253967,0.3390372,0.3396664,0.2528517,0.0138219,0.0723636,0.1392508,0.3763086,-0.0002317,0,0,0,0,0.0205881,0.0061797,15.748,194.778355,39.53216,0.0899033,6.8214411,-18.1165414,533.5344897,320.3202759,0.01,2.4982278
23.98,3707.1708165,31.779819,-9.8663895,45.7412856,9.869818,888.4188033,0.7987512,888.4191624,0.0515129,32.8984546,0.2601284,33.0000068,-106.9904733,9.7800139,0.7599231,0,0.0189809,-0.0000139,24895.0250818,3342,16.4541965,0.10602,200.8796884,155.996664,2.8500778,0.1586651,6413194.4812538,0,6.227827,0.3391189,0.3397106,0.2529464,0.0138171,0.0723554,0.1348248,0.3631208,-0.000181,0,0,0,0,0.0209037,0.0061718,15.748,194.778355,39.4640135,0.0899793,6.7634495,-18.1186103,533.5121259,320.3190222,0.01,2.4987628
23.99,3707.4881214,31.6811457,-9.8682659,45.6709227,9.8716136,888.7477743,0.799375,888.7481338,0.0515341,32.8958688,0.2570665,33.0000068,-106.9904698,9.7800129,0.735613,0,0.0190804,-0.0000118,24895.0250818,3342,16.4541965,0.10602,200.9286211,155.996664,2.853185,0.1583256,6399269.7844487,0,6.2017709,0.3392008,0.3397559,0.2530412,0.0138124,0.0723472,0.1303823,0.3507641,0.0004953,0,0,0,0,0.0212144,0.006164,15.748,194.778355,39.3955017,0.0900554,6.7054578,-18.1206728,533.4898313,320.3177723,0.01,2.4992757
24,3707.8044394,31.5824537,-9.8701355,45.6006738,9.8734038,889.0767196,0.7999991,889.0770795,0.0515552,32.8933135,0.2540247,33.0000068,-106.9904663,9.7800119,0.7111802,0,0.0191761,-0.0000097,24895.0250818,3342,16.4541965,0.10602,200.977905,155.996664,2.8563145,0.1579861,6385351.7405566,0,6.1757993,0.3392829,0.3398024,0.2531363,0.0138077,0.072339,0.125926,0.3378656,0.0000917,0,0,0,0,0.02152,0.0061561,15.748,194.778355,39.3266388,0.0901315,6.6474662,-18.1227289,533.4676061,320.3165263,0.01,2.5000726
24.01,3708.1197705,31.4837609,-9.8684382,45.5305396,9.8717178,889.4056394,0.8006234,889.4059998,0.0515764,32.8907713,0.2544386,33.0000068,-106.9904627,9.7800109,0.722762,0,0.0192702,-0.0000103,24895.0250818,3342,16.4541965,0.10602,200.9540267,155.996664,2.8547982,0.1577717,6376486.9676893,0,6.1600512,0.3393354,0.3398718,0.2531969,0.0138047,0.0723338,0.128036,0.3441087,0.0001405,0,0,0,0,0.0217909,0.0061483,15.748,194.778355,39.257436,0.0902077,6.640622,-18.1247785,533.4454503,320.3152842,0.01,2.5005891
24.02,3708.4341147,31.3850849,-9.8667588,45.4605202,9.8700491,889.7345338,0.8012479,889.7348946,0.0515975,32.888225,0.2548351,33.0000068,-106.9904592,9.78001,0.7342061,0,0.0193656,-0.000011,24895.0250818,3342,16.4541965,0.10602,200.9304519,155.996664,2.8533012,0.1575576,6367636.8432515,0,6.1443488,0.339388,0.3399413,0.2532576,0.0138018,0.0723286,0.1301228,0.3493541,0.0000643,0,0,0,0,0.0220674,0.0061404,15.748,194.778355,39.1878917,0.090284,6.6337779,-18.1268217,533.4233638,320.314046,0.01,2.5013322
24.03,3708.7474722,31.2864257,-9.8650975,45.3906163,9.8683982,890.0634027,0.8018726,890.063764,0.0516187,32.8856749,0.255214,33.0000068,-106.9904557,9.780009,0.7455078,0,0.0194624,-0.0000115,24895.0250818,3342,16.4541965,0.10602,200.9071896,155.996664,2.8518241,0.1573439,6358801.4099273,0,6.1286916,0.3394406,0.3400109,0.2533182,0.0137988,0.0723235,0.1321855,0.3547577,0.0002717,0,0,0,0,0.0223492,0.0061326,15.748,194.778355,39.1180014,0.0903605,6.6269337,-18.1288586,533.4013466,320.3128117,0.01,2.5018536
24.04,3709.0598432,31.1877829,-9.8634548,45.3208281,9.8667654,890.3922461,0.8024975,890.3926078,0.0516398,32.8831211,0.255575,33.0000069,-106.9904522,9.780008,0.7566627,0,0.0195605,-0.000012,24895.0250818,3342,16.4541965,0.10602,200.8842478,155.996664,2.8503673,0.1571305,6349980.7114219,0,6.1130793,0.3394932,0.3400805,0.2533789,0.0137959,0.0723184,0.1342231,0.3597521,0.0004016,0,0,0,0,0.0226365,0.0061248,15.748,194.778355,39.0477605,0.0904369,6.6200896,-18.130889,533.3793987,320.3115813,0.01,2.5023622
24.05,3709.3712279,31.0891565,-9.861831,45.2511561,9.865151,890.721064,0.8031226,890.721426,0.051661,32.8805637,0.2559181,33.0000069,-106.9904486,9.7800071,0.7676676,0,0.0196597,-0.0000125,24895.0250818,3342,16.4541965,0.10602,200.8616323,155.996664,2.8489312,0.1569174,6341174.7917259,0,6.0975117,0.3395458,0.3401502,0.2534395,0.013793,0.0723133,0.136235,0.3648662,-0.0003261,0,0,0,0,0.0229292,0.006117,15.748,194.778355,38.9771647,0.0905133,6.6132455,-18.132913,533.3575201,320.3103547,0.01,2.503205
24.06,3709.6816265,30.9905536,-9.8587598,45.1816006,9.8621258,891.0498562,0.803748,891.0502187,0.0516821,32.8779961,0.2576443,33.0000069,-106.9904451,9.7800061,0.7933712,0,0.0197609,-0.0000142,24895.0250818,3342,16.4541965,0.10602,200.8093393,155.996664,2.8456106,0.1567565,6334477.7648234,0,6.0862086,0.3395859,0.3402308,0.2534857,0.0137908,0.0723094,0.1409422,0.3775369,-0.000446,0,0,0,0,0.0232136,0.0061092,15.748,194.778355,38.9062085,0.0905896,6.6275013,-18.1349306,533.3357109,320.3091321,0.01,2.5037811
24.07,3709.9910391,30.8919812,-9.8557109,45.1121621,9.8591226,891.3786226,0.8043736,891.3789856,0.0517033,32.8754112,0.2593442,33.0000069,-106.9904416,9.7800052,0.8188645,0,0.0198655,-0.0000153,24895.0250818,3342,16.4541965,0.10602,200.7575831,155.996664,2.8423241,0.156596,6327800.3634579,0,6.0749655,0.339626,0.3403124,0.2535318,0.0137886,0.0723056,0.1456202,0.3905851,0.0001869,0,0,0,0,0.0235083,0.0061015,15.748,194.778355,38.8348817,0.0906656,6.6417572,-18.1369418,533.3139708,320.3079133,0.01,2.5042986
24.08,3710.2994662,30.7934393,-9.8526856,45.0428408,9.8561425,891.7073632,0.8049994,891.7077265,0.0517244,32.8728095,0.2610168,33.0000069,-106.9904381,9.7800042,0.8441351,0,0.0199733,-0.0000166,24895.0250818,3342,16.4541965,0.10602,200.7063858,155.996664,2.839073,0.156436,6321142.6266231,0,6.0637813,0.339666,0.3403948,0.2535779,0.0137864,0.0723018,0.1502665,0.4028617,0.000309,0,0,0,0,0.0238128,0.0060937,15.748,194.778355,38.7631727,0.0907413,6.6560131,-18.1389465,533.2923001,320.3066984,0.01,2.5050799
24.09,3710.606908,30.6949275,-9.8496849,44.9736372,9.8531865,892.0360776,0.8056254,892.0364414,0.0517456,32.8701913,0.2626613,33.0000069,-106.9904345,9.7800033,0.8691726,0,0.0200843,-0.000018,24895.0250818,3342,16.4541965,0.10602,200.6557652,155.996664,2.8358586,0.1562765,6314504.5938565,0,6.0526549,0.339706,0.3404779,0.2536238,0.0137842,0.072298,0.1548789,0.4145961,-0.0004055,0,0,0,0,0.0241276,0.006086,15.748,194.778355,38.6910703,0.0908169,6.670269,-18.1409449,533.2706986,320.3054874,0.01,2.5056084
24.1,3710.9133648,30.5964455,-9.8467098,44.9045517,9.8502557,892.3647657,0.8062517,892.36513,0.0517667,32.8675567,0.2642768,33.0000069,-106.990431,9.7800023,0.8939661,0,0.0201981,-0.0000191,24895.0250818,3342,16.4541965,0.10602,200.6057399,155.996664,2.832682,0.1561175,6307886.3050102,0,6.0415852,0.3397459,0.3405618,0.2536697,0.013782,0.0722942,0.1594551,0.426975,-0.0003574,0,0,0,0,0.0244517,0.0060783,15.748,194.778355,38.6185632,0.0908924,6.6845249,-18.1429369,533.2491662,320.3042803,0.01,2.5061426
24.11,3711.218837,30.4979923,-9.8439381,44.8355846,9.8475231,892.6934275,0.8068782,892.6937921,0.0517879,32.8649069,0.2656953,33.0000069,-106.9904275,9.7800014,0.9167342,0,0.0203149,-0.0000201,24895.0250818,3342,16.4541965,0.10602,200.5598667,155.996664,2.829769,0.1559526,6301035.0124203,0,6.0300566,0.3397873,0.3406446,0.2537173,0.0137798,0.0722902,0.1636652,0.4387036,0.000064,0,0,0,0,0.024788,0.0060706,15.748,194.778355,38.5456408,0.0909676,6.6962503,-18.1449224,533.2277031,320.303077,0.01,2.5068914
24.12,3711.5233248,30.3995667,-9.841194,44.7667363,9.8448176,893.0220626,0.8075048,893.0224277,0.051809,32.8622432,0.267084,33.0000069,-106.990424,9.7800005,0.9392448,0,0.0204344,-0.0000213,24895.0250818,3342,16.4541965,0.10602,200.5145954,155.996664,2.8268943,0.1557882,6294202.9320414,0,6.0185799,0.3398286,0.3407278,0.2537647,0.0137775,0.0722863,0.1678349,0.449453,0.0003719,0,0,0,0,0.0251336,0.0060629,15.748,194.778355,38.4722927,0.0910429,6.7079757,-18.1469016,533.2063091,320.3018776,0.01,2.5074054
24.13,3711.8268284,30.3011683,-9.8384783,44.6980073,9.8421399,893.3506711,0.8081318,893.3510366,0.0518302,32.8595656,0.2684422,33.0000069,-106.9904204,9.7799995,0.9614884,0,0.0205566,-0.0000223,24895.0250818,3342,16.4541965,0.10602,200.4699417,155.996664,2.8240588,0.1556242,6287390.1060941,0,6.0071541,0.3398699,0.3408114,0.2538121,0.0137753,0.0722824,0.1719623,0.4599135,-0.0003634,0,0,0,0,0.0254889,0.0060552,15.748,194.778355,38.3985093,0.0911182,6.7197011,-18.1488744,533.1849843,320.3006821,0.01,2.5082355
24.14,3712.1293482,30.202797,-9.835792,44.629398,9.8394908,893.6792527,0.8087589,893.6796187,0.0518513,32.8568747,0.2697693,33.0000069,-106.9904169,9.7799986,0.9834564,0,0.0206814,-0.0000233,24895.0250818,3342,16.4541965,0.10602,200.4259197,155.996664,2.8212634,0.1554607,6280596.5771111,0,5.9957781,0.3399111,0.3408954,0.2538595,0.0137731,0.0722786,0.1760454,0.4703422,0.0001085,0,0,0,0,0.0258538,0.0060476,15.748,194.778355,38.3242813,0.0911933,6.7314265,-18.1508408,533.1637286,320.2994905,0.01,2.508786
