# Time (s),Vertical acceleration (m/s²),Lateral acceleration (m/s²),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Air temperature (°C),Air pressure (mbar)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
20.65,-10.07049,0.2045513,0,0,0,0,568.656
20.66,-10.07888,0.2112186,0,0,0,0,568.6032
20.67,-10.08632,0.2172246,0,0,0,0,568.5636
20.68,-10.09292,0.2226348,0,0,0,0,568.4976
20.69,-10.09875,0.2275027,0,0,0,0,568.4448
20.7,-10.10385,0.2318581,0,0,0,0,568.5372
20.71,-10.10835,0.235783,0,0,0,0,568.4448
20.72,-10.11226,0.2392911,0,0,0,0,568.3524
20.73,-10.11567,0.2424406,0,0,0,0,568.4184
20.74,-10.11859,0.2452425,0,0,0,0,568.4712
20.75,-10.12111,0.2477584,0,0,0,0,568.3524
20.76,-10.12322,0.2499762,0,0,0,0,568.3392
20.77,-10.125,0.2519534,0,0,0,0,568.2996
20.78,-10.12648,0.253713,0,0,0,0,568.2732
20.79,-10.12765,0.2552508,0,0,0,0,568.2468
20.8,-10.12857,0.2566037,0,0,0,0,568.194
20.81,-10.11445,0.2464901,0,0,0,0,568.128
20.82,-10.09993,0.2360164,0,0,0,0,568.194
20.83,-10.08671,0.2264912,0,0,0,0,568.0752
20.84,-10.07469,0.2178328,0,0,0,0,568.128
20.85,-10.06374,0.2099566,0,0,0,0,568.0884
20.86,-10.05376,0.202789,0,0,0,0,568.0224
20.87,-10.04466,0.1962664,0,0,0,0,568.0488
20.88,-10.03636,0.1903337,0,0,0,0,567.996
20.89,-10.02878,0.1849286,0,0,0,0,567.9696
20.9,-10.02184,0.1799922,0,0,0,0,567.864
20.91,-10.01551,0.175512,0,0,0,0,567.8904
20.92,-10.0097,0.1714087,0,0,0,0,567.8244
20.93,-10.00439,0.167683,0,0,0,0,567.8772
20.94,-9.999492,0.1642646,0,0,0,0,567.7716
20.95,-9.995023,0.1611655,0,0,0,0,567.7848
20.96,-9.990884,0.1583112,0,0,0,0,567.7584
20.97,-9.987081,0.1557101,0,0,0,0,567.732
20.98,-9.98359,0.1533432,0,0,0,0,567.666
20.99,-9.980343,0.1511591,0,0,0,0,567.7188
21,-9.977339,0.1491576,0,0,0,0,567.6132
21.01,-9.988134,0.1582451,0,0,0,0,567.6132
21.02,-9.999276,0.1676614,0,0,0,0,567.6528
21.03,-10.00922,0.1761636,0,0,0,0,567.4944
21.04,-10.0181,0.1838413,0,0,0,0,567.468
21.05,-10.02599,0.1907658,0,0,0,0,567.5208
21.06,-10.033,0.1970058,0,0,0,0,567.5472
21.07,-10.03921,0.2026267,0,0,0,0,567.402
21.08,-10.04471,0.2076898,0,0,0,0,567.4284
21.09,-10.04954,0.2122401,0,0,0,0,567.4152
21.1,-10.05377,0.216316,0,0,0,0,567.3624
21.11,-10.05748,0.2199878,0,0,0,0,567.2568
21.12,-10.06069,0.2232629,0,0,0,0,567.3228
21.13,-10.06348,0.2262058,0,0,0,0,567.2436
21.14,-10.06585,0.2288204,0,0,0,0,567.2832
21.15,-10.06789,0.2311674,0,0,0,0,567.3096
21.16,-10.06958,0.2332382,0,0,0,0,567.1776
21.17,-10.07098,0.2350814,0,0,0,0,567.2304
21.18,-10.07213,0.236721,0,0,0,0,567.1248
21.19,-10.07303,0.238155,0,0,0,0,567.0456
21.2,-10.07371,0.2394143,0,0,0,0,567.138
21.21,-10.0742,0.2405201,0,0,0,0,567.0192
21.22,-10.07452,0.2414859,0,0,0,0,567.1776
21.23,-10.07468,0.2423186,0,0,0,0,567.0456
21.24,-10.07469,0.2430246,0,0,0,0,566.9796
21.25,-10.07457,0.2436259,0,0,0,0,566.9664
21.26,-10.07433,0.2441318,0,0,0,0,566.874
21.27,-10.07399,0.244551,0,0,0,0,566.94
21.28,-10.07356,0.2448913,0,0,0,0,566.9004
21.29,-10.07304,0.2451598,0,0,0,0,566.8344
21.3,-10.07244,0.2453631,0,0,0,0,566.808
21.31,-10.07177,0.2455031,0,0,0,0,566.8608
21.32,-10.07104,0.2455862,0,0,0,0,566.8476
21.33,-10.07025,0.245624,0,0,0,0,566.7288
21.34,-10.06942,0.2456189,0,0,0,0,566.7948
21.35,-10.06854,0.245574,0,0,0,0,566.7288
21.36,-10.06762,0.2454931,0,0,0,0,566.7288
21.37,-10.06666,0.2453794,0,0,0,0,566.7288
21.38,-10.06567,0.2452361,0,0,0,0,566.6628
21.39,-10.06465,0.2450658,0,0,0,0,566.6496
21.4,-10.06361,0.2448712,0,0,0,0,566.61
21.41,-10.06254,0.2446546,0,0,0,0,566.5968
21.42,-10.06145,0.2444179,0,0,0,0,566.5968
21.43,-10.06034,0.2441632,0,0,0,0,566.478
21.44,-10.05922,0.2438921,0,0,0,0,566.4516
21.45,-10.05808,0.2436063,0,0,0,0,566.4384
21.46,-10.05693,0.2433071,0,0,0,0,566.478
21.47,-10.05577,0.2429958,0,0,0,0,566.4516
21.48,-10.0546,0.2426737,0,0,0,0,566.4516
21.49,-10.05342,0.2423417,0,0,0,0,566.3724
21.5,-10.05223,0.242001,0,0,0,0,566.3856
21.51,-10.05104,0.2416522,0,0,0,0,566.3724
21.52,-10.04984,0.2412963,0,0,0,0,566.3592
21.53,-10.04864,0.240934,0,0,0,0,566.3724
21.54,-10.04743,0.240566,0,0,0,0,566.28
21.55,-10.04622,0.2401927,0,0,0,0,566.2404
21.56,-10.04501,0.2398149,0,0,0,0,566.2404
21.57,-10.04379,0.2394329,0,0,0,0,566.2536
21.58,-10.04258,0.2390472,0,0,0,0,566.2668
21.59,-10.04136,0.2386583,0,0,0,0,566.1744
21.6,-10.04014,0.2382665,0,0,0,0,566.148
21.61,-10.02878,0.2281173,0,0,0,0,566.148
21.62,-10.0173,0.2178016,0,0,0,0,566.1084
21.63,-10.00687,0.2084218,0,0,0,0,566.082
21.64,-9.997385,0.1999038,0,0,0,0,566.1348
21.65,-9.98874,0.1921454,0,0,0,0,566.0424
21.66,-9.980867,0.1850899,0,0,0,0,566.0028
21.67,-9.973693,0.1786735,0,0,0,0,565.9764
21.68,-9.967154,0.1728378,0,0,0,0,565.9104
21.69,-9.961177,0.1675187,0,0,0,0,565.9104
21.7,-9.955712,0.1626703,0,0,0,0,565.8708
21.71,-9.960359,0.1678339,0,0,0,0,565.8972
21.72,-9.965531,0.1735553,0,0,0,0,565.8708
21.73,-9.9701,0.1787123,0,0,0,0,565.884
21.74,-9.974118,0.1833517,0,0,0,0,565.95
21.75,-9.977632,0.1875153,0,0,0,0,565.818
21.76,-9.980706,0.1912634,0,0,0,0,565.7652
21.77,-9.98338,0.1946316,0,0,0,0,565.7388
21.78,-9.985676,0.1976378,0,0,0,0,565.7256
21.79,-9.987656,0.2003437,0,0,0,0,565.7916
21.8,-9.989322,0.2027451,0,0,0,0,565.6992
21.81,-9.990729,0.204898,0,0,0,0,565.7124
21.82,-9.991889,0.2068115,0,0,0,0,565.6728
21.83,-9.992824,0.2085055,0,0,0,0,565.7124
21.84,-9.993569,0.2100141,0,0,0,0,565.5936
21.85,-9.994133,0.211344,0,0,0,0,565.5276
21.86,-9.994527,0.212506,0,0,0,0,565.6332
21.87,-9.99478,0.2135281,0,0,0,0,565.6332
21.88,-9.994904,0.2144225,0,0,0,0,565.6332
21.89,-9.994913,0.2152005,0,0,0,0,565.5276
21.9,-9.994803,0.2158587,0,0,0,0,565.5276
21.91,-9.994598,0.2164209,0,0,0,0,565.4748
21.92,-9.994309,0.2168962,0,0,0,0,565.4748
21.93,-9.993942,0.2172925,0,0,0,0,565.488
21.94,-9.993506,0.2176168,0,0,0,0,565.4088
21.95,-9.993007,0.2178758,0,0,0,0,565.4484
21.96,-9.992452,0.2180753,0,0,0,0,565.4616
21.97,-9.991844,0.2182198,0,0,0,0,565.3824
21.98,-9.991186,0.2183099,0,0,0,0,565.4088
21.99,-9.990487,0.2183562,0,0,0,0,565.2636
22,-9.989755,0.2183661,0,0,0,0,565.29
22.01,-9.98899,0.2183403,0,0,0,0,565.29
22.02,-9.988196,0.2182818,0,0,0,0,565.2372
22.03,-9.987375,0.2181936,0,0,0,0,565.29
22.04,-9.986531,0.2180784,0,0,0,0,565.2504
22.05,-9.985666,0.2179389,0,0,0,0,565.2372
22.06,-9.984782,0.2177773,0,0,0,0,565.1448
22.07,-9.983882,0.2175958,0,0,0,0,565.158
22.08,-9.982967,0.2173963,0,0,0,0,565.1712
22.09,-9.982039,0.2171804,0,0,0,0,565.1184
22.1,-9.9811,0.2169498,0,0,0,0,565.092
22.11,-9.98015,0.216706,0,0,0,0,565.0392
22.12,-9.979192,0.2164502,0,0,0,0,565.092
22.13,-9.978226,0.2161835,0,0,0,0,565.1052
22.14,-9.977253,0.2159072,0,0,0,0,565.026
22.15,-9.976275,0.2156221,0,0,0,0,565.0392
22.16,-9.975292,0.2153292,0,0,0,0,564.9996
22.17,-9.974305,0.2150293,0,0,0,0,564.9732
22.18,-9.973314,0.2147231,0,0,0,0,564.9996
22.19,-9.972321,0.2144112,0,0,0,0,564.9732
22.2,-9.971325,0.2140943,0,0,0,0,564.9336
22.21,-9.970328,0.2137729,0,0,0,0,564.8808
22.22,-9.96933,0.2134476,0,0,0,0,564.8676
22.23,-9.968331,0.2131187,0,0,0,0,564.8676
22.24,-9.967332,0.2127867,0,0,0,0,564.8808
22.25,-9.966333,0.212452,0,0,0,0,564.9336
22.26,-9.965333,0.2121149,0,0,0,0,564.8148
22.27,-9.964335,0.2117757,0,0,0,0,564.7356
22.28,-9.963337,0.2114347,0,0,0,0,564.7752
22.29,-9.96234,0.2110922,0,0,0,0,564.696
22.3,-9.961345,0.2107484,0,0,0,0,564.696
22.31,-9.960351,0.2104034,0,0,0,0,564.7884
22.32,-9.959358,0.2100576,0,0,0,0,564.6564
22.33,-9.958367,0.209711,0,0,0,0,564.6828
22.34,-9.957378,0.2093639,0,0,0,0,564.7752
22.35,-9.956391,0.2090163,0,0,0,0,564.6432
22.36,-9.955406,0.2086684,0,0,0,0,564.6432
22.37,-9.954423,0.2083204,0,0,0,0,564.63
22.38,-9.953443,0.2079722,0,0,0,0,564.696
22.39,-9.952465,0.2076242,0,0,0,0,564.63
22.4,-9.951489,0.2072762,0,0,0,0,564.6036
22.41,-9.950516,0.2069285,0,0,0,0,564.5904
22.42,-9.949545,0.206581,0,0,0,0,564.5376
22.43,-9.948577,0.2062339,0,0,0,0,564.498
22.44,-9.947611,0.2058872,0,0,0,0,564.5112
22.45,-9.946649,0.205541,0,0,0,0,564.4848
22.46,-9.945688,0.2051953,0,0,0,0,564.4716
22.47,-9.944731,0.2048501,0,0,0,0,564.4848
22.48,-9.943776,0.2045056,0,0,0,0,564.366
22.49,-9.942825,0.2041618,0,0,0,0,564.4452
22.5,-9.941876,0.2038186,0,0,0,0,564.4452
22.51,-9.940929,0.2034762,0,0,0,0,564.366
22.52,-9.939986,0.2031345,0,0,0,0,564.4188
22.53,-9.939045,0.2027937,0,0,0,0,564.4452
22.54,-9.938108,0.2024536,0,0,0,0,564.2604
22.55,-9.937173,0.2021144,0,0,0,0,564.3396
22.56,-9.936241,0.201776,0,0,0,0,564.3924
22.57,-9.935312,0.2014386,0,0,0,0,564.3
22.58,-9.934386,0.201102,0,0,0,0,564.234
22.59,-9.933463,0.2007664,0,0,0,0,564.3
22.6,-9.932542,0.2004317,0,0,0,0,564.2868
22.61,-9.931625,0.200098,0,0,0,0,564.2736
22.62,-9.930711,0.1997652,0,0,0,0,564.2604
22.63,-9.929799,0.1994334,0,0,0,0,564.2208
22.64,-9.92889,0.1991027,0,0,0,0,564.1812
22.65,-9.927985,0.1987729,0,0,0,0,564.1548
22.66,-9.927082,0.1984442,0,0,0,0,564.1416
22.67,-9.926182,0.1981165,0,0,0,0,564.1152
22.68,-9.925285,0.1977898,0,0,0,0,564.1812
22.69,-9.92439,0.1974642,0,0,0,0,564.168
22.7,-9.923499,0.1971396,0,0,0,0,564.0888
22.71,-9.922611,0.1968162,0,0,0,0,564.0888
22.72,-9.921725,0.1964938,0,0,0,0,563.9964
22.73,-9.920843,0.1961725,0,0,0,0,564.036
22.74,-9.919963,0.1958523,0,0,0,0,564.0096
22.75,-9.919086,0.1955332,0,0,0,0,563.9304
22.76,-9.918212,0.1952152,0,0,0,0,563.97
22.77,-9.917341,0.1948983,0,0,0,0,564.0228
22.78,-9.916474,0.1945857,0,0,0,0,564.036
22.79,-9.915611,0.1942748,0,0,0,0,563.9172
22.8,-9.914751,0.193965,0,0,0,0,563.9436
22.81,-9.913893,0.1936564,0,0,0,0,563.9568
22.82,-9.913038,0.1933488,0,0,0,0,563.97
22.83,-9.912186,0.1930425,0,0,0,0,563.9568
22.84,-9.911337,0.1927372,0,0,0,0,563.9172
22.85,-9.91049,0.1924331,0,0,0,0,563.8512
22.86,-9.909646,0.1921302,0,0,0,0,563.9568
22.87,-9.908805,0.1918284,0,0,0,0,563.8908
22.88,-9.907967,0.1915277,0,0,0,0,563.9304
22.89,-9.907131,0.1912283,0,0,0,0,563.8512
22.9,-9.906298,0.19093,0,0,0,0,563.8116
22.91,-9.905468,0.1906329,0,0,0,0,563.8248
22.92,-9.904641,0.190337,0,0,0,0,563.838
22.93,-9.903816,0.1900423,0,0,0,0,563.8116
22.94,-9.902994,0.1897487,0,0,0,0,563.7456
22.95,-9.902174,0.1894564,0,0,0,0,563.7984
22.96,-9.901357,0.1891653,0,0,0,0,563.7324
22.97,-9.900543,0.1888754,0,0,0,0,563.7456
22.98,-9.899731,0.1885868,0,0,0,0,563.7324
22.99,-9.898923,0.1882993,0,0,0,0,563.7192
23,-9.898116,0.1880131,0,0,0,0,563.772
23.01,-9.897313,0.1877281,0,0,0,0,563.7324
23.02,-9.896511,0.1874444,0,0,0,0,563.64
23.03,-9.895713,0.1871619,0,0,0,0,563.7456
23.04,-9.894917,0.1868807,0,0,0,0,563.706
23.05,-9.894124,0.1866007,0,0,0,0,563.5872
23.06,-9.893333,0.186322,0,0,0,0,563.706
23.07,-9.892545,0.1860446,0,0,0,0,563.6928
23.08,-9.891759,0.1857684,0,0,0,0,563.5212
23.09,-9.890976,0.1854936,0,0,0,0,563.64
23.1,-9.890195,0.18522,0,0,0,0,563.6268
23.11,-9.889417,0.1849477,0,0,0,0,563.6532
23.12,-9.888642,0.1846767,0,0,0,0,563.5608
23.13,-9.887869,0.184407,0,0,0,0,563.6664
23.14,-9.887098,0.1841386,0,0,0,0,563.5872
23.15,-9.88633,0.1838715,0,0,0,0,563.4816
23.16,-9.885564,0.1836058,0,0,0,0,563.4948
23.17,-9.884801,0.1833413,0,0,0,0,563.4948
23.18,-9.88404,0.1830782,0,0,0,0,563.4552
23.19,-9.883282,0.1828165,0,0,0,0,563.4948
23.2,-9.882526,0.182556,0,0,0,0,563.5212
23.21,-9.881773,0.182297,0,0,0,0,563.4552
23.22,-9.881022,0.1820392,0,0,0,0,563.4156
23.23,-9.880273,0.1817829,0,0,0,0,563.4684
23.24,-9.879527,0.1815278,0,0,0,0,563.4288
23.25,-9.878783,0.1812742,0,0,0,0,563.4816
23.26,-9.878041,0.1810219,0,0,0,0,563.4552
23.27,-9.877302,0.1807711,0,0,0,0,563.4684
23.28,-9.876565,0.1805216,0,0,0,0,563.4024
23.29,-9.87583,0.1802734,0,0,0,0,563.4156
23.3,-9.875098,0.1800267,0,0,0,0,563.376
23.31,-9.874368,0.1797814,0,0,0,0,563.4156
23.32,-9.87364,0.1795375,0,0,0,0,563.2968
23.33,-9.872915,0.179295,0,0,0,0,563.31
23.34,-9.872192,0.1790539,0,0,0,0,563.2836
23.35,-9.871471,0.1788142,0,0,0,0,563.3628
23.36,-9.870752,0.178576,0,0,0,0,563.2836
23.37,-9.870035,0.1783392,0,0,0,0,563.3232
23.38,-9.869321,0.1781038,0,0,0,0,563.2308
23.39,-9.868609,0.1778699,0,0,0,0,563.3892
23.4,-9.867899,0.1776374,0,0,0,0,563.2308
23.41,-9.86414,0.1702641,0,0,0,0,563.244
23.42,-9.860379,0.162767,0,0,0,0,563.2176
23.43,-9.856954,0.1559483,0,0,0,0,563.2308
23.44,-9.853838,0.1497574,0,0,0,0,563.244
23.45,-9.850995,0.1441225,0,0,0,0,563.2704
23.46,-9.848399,0.1389974,0,0,0,0,563.1252
23.47,-9.846027,0.1343385,0,0,0,0,563.2704
23.48,-9.843859,0.1301033,0,0,0,0,563.244
23.49,-9.841869,0.1262434,0,0,0,0,563.178
23.5,-9.840043,0.1227293,0,0,0,0,563.1516
23.51,-9.838368,0.1195369,0,0,0,0,563.1912
23.52,-9.836826,0.1166306,0,0,0,0,563.1516
23.53,-9.835401,0.1139769,0,0,0,0,563.1648
23.54,-9.834089,0.11157,0,0,0,0,563.1384
23.55,-9.83287,0.109365,0,0,0,0,563.2308
23.56,-9.831743,0.1073626,0,0,0,0,563.1384
23.57,-9.830694,0.1055367,0,0,0,0,563.1648
23.58,-9.829715,0.1038636,0,0,0,0,563.112
23.59,-9.828804,0.1023455,0,0,0,0,563.178
23.6,-9.827951,0.1009594,0,0,0,0,563.1912
23.61,-9.827147,0.09968332,0,0,0,0,563.1384
23.62,-9.826392,0.09852204,0,0,0,0,563.1516
23.63,-9.825682,0.09746418,0,0,0,0,563.1516
23.64,-9.825011,0.09649958,0,0,0,0,563.0592
23.65,-9.824372,0.09560561,0,0,0,0,563.1384
23.66,-9.823764,0.09478696,0,0,0,0,563.1384
23.67,-9.823186,0.09403829,0,0,0,0,562.9668
23.68,-9.822634,0.09335287,0,0,0,0,563.112
23.69,-9.822105,0.09272466,0,0,0,0,563.0196
23.7,-9.821598,0.09214822,0,0,0,0,563.0592
23.71,-9.82111,0.09161867,0,0,0,0,563.112
23.72,-9.820639,0.09113113,0,0,0,0,563.0724
23.73,-9.820181,0.09067512,0,0,0,0,563.0196
23.74,-9.819738,0.09025473,0,0,0,0,563.046
23.75,-9.819308,0.08986668,0,0,0,0,563.0064
23.76,-9.818889,0.08950796,0,0,0,0,563.0328
23.77,-9.818481,0.0891759,0,0,0,0,563.0064
23.78,-9.818082,0.08886806,0,0,0,0,563.0328
23.79,-9.817692,0.08858224,0,0,0,0,563.0196
23.8,-9.81731,0.08831646,0,0,0,0,563.0196
23.81,-9.816935,0.0880689,0,0,0,0,562.9272
23.82,-9.816567,0.08783795,0,0,0,0,563.0592
23.83,-9.816204,0.08762213,0,0,0,0,563.0196
23.84,-9.815847,0.08742011,0,0,0,0,562.98
23.85,-9.815494,0.08723068,0,0,0,0,562.9668
23.86,-9.815146,0.08705273,0,0,0,0,562.9272
23.87,-9.814802,0.08688529,0,0,0,0,562.8348
23.88,-9.814462,0.08672745,0,0,0,0,562.9668
23.89,-9.814125,0.0865784,0,0,0,0,562.9008
23.9,-9.813791,0.0864374,0,0,0,0,562.98
23.91,-9.81346,0.08630378,0,0,0,0,562.8612
23.92,-9.813131,0.08617694,0,0,0,0,562.9404
23.93,-9.812805,0.08605631,0,0,0,0,562.8612
23.94,-9.812481,0.08594142,0,0,0,0,562.9536
23.95,-9.81216,0.0858318,0,0,0,0,562.8216
23.96,-9.81184,0.08572704,0,0,0,0,562.9008
23.97,-9.811522,0.08562678,0,0,0,0,562.8612
23.98,-9.811205,0.08553067,0,0,0,0,562.9668
23.99,-9.810891,0.08544,0,0,0,0,562.782
24,-9.810578,0.08535312,0,0,0,0,562.8084
24.01,-9.810266,0.08526954,0,0,0,0,562.8876
24.02,-9.809956,0.08518903,0,0,0,0,562.9008
24.03,-9.809646,0.08511136,0,0,0,0,562.8348
24.04,-9.809338,0.08503637,0,0,0,0,562.782
24.05,-9.809031,0.08496388,0,0,0,0,562.8612
24.06,-9.808725,0.08489373,0,0,0,0,562.7556
24.07,-9.808419,0.08482578,0,0,0,0,562.914
24.08,-9.808115,0.08475991,0,0,0,0,562.8348
24.09,-9.807811,0.084696,0,0,0,0,562.9008
24.1,-9.807508,0.08463395,0,0,0,0,562.848
24.11,-9.807206,0.08457366,0,0,0,0,562.716
24.12,-9.806905,0.08451505,0,0,0,0,562.8876
24.13,-9.806604,0.08445804,0,0,0,0,562.7424
24.14,-9.806304,0.08440256,0,0,0,0,562.848
24.15,-9.806004,0.08434855,0,0,0,0,562.7292
24.16,-9.805706,0.08429594,0,0,0,0,562.7556
24.17,-9.805407,0.08424469,0,0,0,0,562.782
24.18,-9.80511,0.08419474,0,0,0,0,562.848
24.19,-9.804813,0.08414606,0,0,0,0,562.782
24.2,-9.804516,0.08409861,0,0,0,0,562.7688
24.21,-9.80422,0.08405235,0,0,0,0,562.8084
24.22,-9.803924,0.08400724,0,0,0,0,562.7952
24.23,-9.803629,0.08396327,0,0,0,0,562.8876
24.24,-9.803334,0.0839204,0,0,0,0,562.848
24.25,-9.80304,0.08387861,0,0,0,0,562.7556
24.26,-9.802746,0.08383788,0,0,0,0,562.848
24.27,-9.802452,0.08379819,0,0,0,0,562.782
24.28,-9.802159,0.08375952,0,0,0,0,562.7688
24.29,-9.801867,0.08372186,0,0,0,0,562.7688
24.3,-9.801574,0.08368519,0,0,0,0,562.8084
24.31,-9.801282,0.0836495,0,0,0,0,562.7556
24.32,-9.800991,0.08361478,0,0,0,0,562.7424
24.33,-9.800699,0.08358102,0,0,0,0,562.7292
24.34,-9.800408,0.0835482,0,0,0,0,562.7688
24.35,-9.800118,0.08351633,0,0,0,0,562.782
24.36,-9.799827,0.08348539,0,0,0,0,562.7556
24.37,-9.799537,0.08345537,0,0,0,0,562.716
24.38,-9.799248,0.08342627,0,0,0,0,562.7424
24.39,-9.798958,0.08339809,0,0,0,0,562.6896
24.4,-9.798669,0.08337081,0,0,0,0,562.7292
24.41,-9.79838,0.08334444,0,0,0,0,562.7424
24.42,-9.798091,0.08331897,0,0,0,0,562.8084
24.43,-9.797803,0.0832944,0,0,0,0,562.7688
24.44,-9.797514,0.08327072,0,0,0,0,562.7424
24.45,-9.797226,0.08324793,0,0,0,0,562.7292
24.46,-9.796938,0.08322603,0,0,0,0,562.7688
24.47,-9.796651,0.08320501,0,0,0,0,562.6764
24.48,-9.796363,0.08318488,0,0,0,0,562.7028
24.49,-9.796076,0.08316563,0,0,0,0,562.7952
24.5,-9.795789,0.08314726,0,0,0,0,562.6764
24.51,-9.795502,0.08312976,0,0,0,0,562.7688
24.52,-9.795215,0.08311315,0,0,0,0,562.6632
24.53,-9.794929,0.0830974,0,0,0,0,562.6632
24.54,-9.794642,0.08308254,0,0,0,0,562.6764
24.55,-9.794356,0.08306855,0,0,0,0,562.6896
24.56,-9.794069,0.08305542,0,0,0,0,562.6764
24.57,-9.793783,0.08304318,0,0,0,0,562.7688
24.58,-9.793497,0.0830318,0,0,0,0,562.6896
24.59,-9.793211,0.08302129,0,0,0,0,562.6896
24.6,-9.792925,0.08301165,0,0,0,0,562.7292
24.61,-9.79264,0.08300288,0,0,0,0,562.7292
24.62,-9.792354,0.08299498,0,0,0,0,562.8348
24.63,-9.792068,0.08298794,0,0,0,0,562.7028
24.64,-9.791782,0.08298177,0,0,0,0,562.7424
24.65,-9.791497,0.08297647,0,0,0,0,562.6896
24.66,-9.791211,0.08297204,0,0,0,0,562.7556
