# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
27.88,3759.8612791,-6.275669,-9.8030495,32.1926903,9.8042957,999.0554856,1.0458263,999.056033,0.0599781,31.5750739,0.1563172,33.0000089,-106.9892869,9.7798511,0.6030961,0,-13.7615055,-0.087937,24895.0250818,3342,16.4541965,0.10602,201.1564036,155.996664,2.8676492,0.1219915,4905147.8021108,0,3.7702359,0.3499193,0.3503062,0.2649714,0.0133779,0.07157,0.1062278,0.4480211,0.0002062,0,0,0,0,-0.1436094,0.0046694,15.748,194.778355,-9.8508925,0.1087455,6.9682692,-18.4610983,529.8099786,320.1114744,0.01,3.0221227
27.89,3759.7980322,-6.3737012,-9.8033931,32.210409,9.8046501,999.3712278,1.0465279,999.3717757,0.0599993,31.5735076,0.1569934,33.000009,-106.9892836,9.7798512,0.6115043,0,-13.7349102,-0.0917199,24895.0250818,3342,16.4541965,0.10602,201.1393415,155.996664,2.8665658,0.1222065,4913821.9564561,0,3.7828662,0.3498438,0.3502415,0.2648898,0.0133801,0.071574,0.1077461,0.45159,0.0000265,0,0,0,0,-0.1425519,0.0046712,15.748,194.778355,-9.9883777,0.1088732,7.0235204,-18.4606872,529.8144225,320.1117236,0.01,3.0228265
27.9,3759.7338051,-6.4717369,-9.8037535,32.2284103,9.8050215,999.6869542,1.0472298,999.6875027,0.0600206,31.5719345,0.157678,33.000009,-106.9892802,9.7798514,0.6200925,0,-13.7079918,-0.0953315,24895.0250818,3342,16.4541965,0.10602,201.1219228,155.996664,2.8654597,0.1224221,4922520.7097613,0,3.7955565,0.3497684,0.350177,0.2648081,0.0133822,0.071578,0.1092981,0.4547823,0.000221,0,0,0,0,-0.1414938,0.004673,15.748,194.778355,-10.1255955,0.1089989,7.0787717,-18.4602697,529.8189352,320.1119765,0.01,3.0234063
27.91,3759.6685975,-6.5697678,-9.8024314,32.2466965,9.8036955,1000.0026649,1.0479319,1000.003214,0.0600419,31.5703593,0.1574291,33.000009,-106.9892768,9.7798516,0.6080804,0,-13.6811301,-0.0973977,24895.0250818,3342,16.4541965,0.10602,201.1465549,155.996664,2.8670238,0.1223766,4920725.6270377,0,3.7927728,0.3497839,0.3501771,0.264825,0.0133818,0.0715772,0.1071283,0.4486026,-0.0004839,0,0,0,0,-0.1410443,0.0046748,15.748,194.778355,-10.2625442,0.1091225,7.0490821,-18.4598459,529.8235169,320.1122334,0.01,3.0245267
27.92,3759.6024097,-6.6677854,-9.8010863,32.2652699,9.8023464,1000.3183598,1.0486343,1000.3189095,0.0600632,31.5687865,0.157172,33.000009,-106.9892734,9.7798518,0.5957118,0,-13.6546967,-0.0995859,24895.0250818,3342,16.4541965,0.10602,201.1719461,155.996664,2.8686362,0.122332,4918964.2587195,0,3.7900369,0.3497992,0.3501767,0.2648415,0.0133813,0.0715763,0.1048963,0.441717,0.0003669,0,0,0,0,-0.1406021,0.0046767,15.748,194.778355,-10.3992268,0.1092442,7.0193926,-18.4594157,529.8281673,320.1124941,0.01,3.0257047
27.93,3759.5352419,-6.7657895,-9.7997189,32.2841301,9.8009749,1000.6340391,1.049337,1000.6345893,0.0600845,31.5672164,0.1569068,33.000009,-106.98927,9.779852,0.5829938,0,-13.6287364,-0.1018928,24895.0250818,3342,16.4541965,0.10602,201.1980844,155.996664,2.8702959,0.1222882,4917236.6325143,0,3.7873494,0.3498141,0.3501759,0.2648577,0.0133809,0.0715755,0.1026036,0.434851,0.0000526,0,0,0,0,-0.140168,0.0046786,15.748,194.778355,-10.5356473,0.1093639,6.989703,-18.4589791,529.8328867,320.1127587,0.01,3.026333
27.94,3759.467094,-6.8637797,-9.7983298,32.3032764,9.7995816,1000.9497026,1.0500399,1000.9502534,0.0601057,31.565649,0.1566334,33.000009,-106.9892666,9.7798522,0.5699334,0,-13.6031455,-0.1043259,24895.0250818,3342,16.4541965,0.10602,201.2249578,155.996664,2.8720024,0.1222453,4915542.7758732,0,3.7847107,0.3498288,0.3501748,0.2648736,0.0133804,0.0715747,0.1002515,0.4276472,0.0002256,0,0,0,0,-0.13974,0.0046805,15.748,194.778355,-10.6718102,0.1094813,6.9600135,-18.4585361,529.8376749,320.1130271,0.01,3.0269042
27.95,3759.3979663,-6.961756,-9.7969196,32.3227082,9.7981671,1001.2653505,1.050743,1001.2659018,0.060127,31.5640843,0.1563519,33.000009,-106.9892632,9.7798525,0.5565367,0,-13.5780133,-0.1068499,24895.0250818,3342,16.4541965,0.10602,201.2525557,155.996664,2.8737549,0.1222031,4913882.7154751,0,3.782121,0.3498432,0.3501733,0.2648892,0.01338,0.0715739,0.0978415,0.4208451,-0.0004756,0,0,0,0,-0.1393199,0.0046825,15.748,194.778355,-10.8077197,0.1095965,6.9303239,-18.4580868,529.842532,320.1132994,0.01,3.0275121
27.96,3759.3278589,-7.0597118,-9.7942261,32.3424269,9.7954583,1001.5809827,1.0514464,1001.5815346,0.0601483,31.562526,0.1553672,33.000009,-106.9892599,9.7798527,0.5267539,0,-13.5535489,-0.1090284,24895.0250818,3342,16.4541965,0.10602,201.3138827,155.996664,2.8776491,0.1219755,4904763.3865006,0,3.7685657,0.3499224,0.3502186,0.264975,0.0133777,0.0715697,0.0924926,0.4050218,0.0001179,0,0,0,0,-0.1393367,0.0046845,15.748,194.778355,-10.9433809,0.1097096,6.8399827,-18.4576311,529.8474579,320.1135756,0.01,3.0280799
27.97,3759.2567722,-7.1576404,-9.7914988,32.3624338,9.7927155,1001.8965995,1.0521501,1001.8971519,0.0601696,31.5609775,0.1543668,33.000009,-106.9892565,9.7798529,0.4961564,0,-13.5301173,-0.1115124,24895.0250818,3342,16.4541965,0.10602,201.3770561,155.996664,2.8816607,0.1217489,4895686.0129651,0,3.7551054,0.3500016,0.3502647,0.2650606,0.0133755,0.0715655,0.0870106,0.3905789,0.0002896,0,0,0,0,-0.1393725,0.0046865,15.748,194.778355,-11.0788029,0.1098207,6.7496415,-18.457169,529.8524526,320.1138556,0.01,3.0287041
27.98,3759.1847062,-7.2555416,-9.7887394,32.3827282,9.7899405,1002.2122008,1.052854,1002.2127538,0.0601909,31.5594392,0.1533509,33.000009,-106.9892531,9.7798531,0.4647544,0,-13.5076577,-0.1145084,24895.0250818,3342,16.4541965,0.10602,201.4420681,155.996664,2.8857889,0.1215233,4886650.8027624,0,3.7417419,0.3500805,0.3503117,0.265146,0.0133732,0.0715613,0.0813986,0.3741082,0.0004292,0,0,0,0,-0.1394261,0.0046885,15.748,194.778355,-11.2139955,0.1099297,6.6593002,-18.4567006,529.8575161,320.1141394,0.01,3.0292734
27.99,3759.1116614,-7.3534151,-9.7859495,32.4033095,9.7871349,1002.5277867,1.0535582,1002.5283403,0.0602122,31.5579111,0.1523198,33.000009,-106.9892497,9.7798533,0.4325585,0,-13.4861846,-0.1180781,24895.0250818,3342,16.4541965,0.10602,201.5089105,155.996664,2.8900334,0.1212988,4877657.9641475,0,3.7284769,0.3501593,0.3503598,0.2652312,0.013371,0.0715571,0.0756594,0.3584328,0.0000424,0,0,0,0,-0.1394979,0.0046906,15.748,194.778355,-11.3489688,0.1100367,6.568959,-18.4562258,529.8626484,320.1144272,0.01,3.0298822
28,3759.037638,-7.4512605,-9.7831309,32.4241769,9.7843004,1002.8433574,1.0542627,1002.8439116,0.0602335,31.5563934,0.1512735,33.000009,-106.9892463,9.7798535,0.3995788,0,-13.4657807,-0.1223167,24895.0250818,3342,16.4541965,0.10602,201.5775763,155.996664,2.8943937,0.1210753,4868707.7054685,0,3.7153121,0.3502379,0.3504093,0.2653161,0.0133687,0.071553,0.0697961,0.3412857,-0.0003577,0,0,0,0,-0.1395897,0.0046927,15.748,194.778355,-11.4837332,0.1101416,6.4786177,-18.4557446,529.8678494,320.1147187,0.01,3.0304587
28.01,3758.9626363,-7.5490933,-9.7834353,32.4453249,9.7846152,1003.158913,1.0549673,1003.1594677,0.0602548,31.5548776,0.1519477,33.000009,-106.9892429,9.7798538,0.4084371,0,-13.4457447,-0.1265915,24895.0250818,3342,16.4541965,0.10602,201.5592898,155.996664,2.8932325,0.1213067,4878046.2092454,0,3.7287666,0.3501558,0.3503348,0.2652275,0.013371,0.0715573,0.0713697,0.3450848,-0.0003628,0,0,0,0,-0.1386441,0.0046948,15.748,194.778355,-11.6182967,0.1102447,6.5363668,-18.4552571,529.8731192,320.1150142,0.01,3.0312388
28.02,3758.8866561,-7.6469293,-9.7837628,32.4667482,9.7849533,1003.4744534,1.0556723,1003.4750087,0.0602761,31.553355,0.1526321,33.000009,-106.9892396,9.779854,0.4175676,0,-13.4254353,-0.1304621,24895.0250818,3342,16.4541965,0.10602,201.5404497,155.996664,2.8920362,0.1215385,4887407.8846423,0,3.7422819,0.3500738,0.3502608,0.2651389,0.0133734,0.0715616,0.0729928,0.3488957,-0.0004235,0,0,0,0,-0.1376984,0.004697,15.748,194.778355,-11.752659,0.1103458,6.5941158,-18.4547633,529.8784578,320.1153135,0.01,3.0323419
28.03,3758.8096977,-7.7447687,-9.7841133,32.4884461,9.7853146,1003.7899785,1.0563775,1003.7905344,0.0602974,31.5518254,0.1533268,33.000009,-106.9892362,9.7798542,0.4269648,0,-13.4048096,-0.1339377,24895.0250818,3342,16.4541965,0.10602,201.5210687,155.996664,2.8908055,0.121771,4896792.5984143,0,3.7558582,0.3499918,0.3501871,0.2650502,0.0133757,0.0715659,0.0746647,0.3521283,0.0003687,0,0,0,0,-0.1367518,0.0046992,15.748,194.778355,-11.8868168,0.1104449,6.6518648,-18.454263,529.883865,320.1156166,0.01,3.033041
28.04,3758.7317608,-7.8426117,-9.7844868,32.5104182,9.7856991,1004.1054883,1.0570829,1004.1060447,0.0603187,31.5502889,0.1540319,33.000009,-106.9892328,9.7798545,0.4366236,0,-13.3838783,-0.1371876,24895.0250818,3342,16.4541965,0.10602,201.5011587,155.996664,2.8895412,0.122004,4906200.217263,0,3.7694957,0.3499098,0.350114,0.2649615,0.013378,0.0715702,0.0763843,0.3568635,0.0003349,0,0,0,0,-0.1358046,0.0047014,15.748,194.778355,-12.0207674,0.1105417,6.7096138,-18.4537564,529.8893411,320.1159236,0.01,3.0335933
28.05,3758.6528454,-7.9404585,-9.784883,32.5326638,9.7861066,1004.4209827,1.0577886,1004.4215397,0.06034,31.5487453,0.1547476,33.0000091,-106.9892294,9.7798547,0.446539,0,-13.3626691,-0.1400168,24895.0250818,3342,16.4541965,0.10602,201.4807315,155.996664,2.8882441,0.1222375,4915630.6086232,0,3.7831943,0.3498278,0.3500412,0.2648729,0.0133804,0.0715746,0.0781511,0.3605891,0.0002102,0,0,0,0,-0.1348574,0.0047037,15.748,194.778355,-12.1545075,0.1106362,6.7673628,-18.4532435,529.8948858,320.1162344,0.01,3.0344682
28.06,3758.5729516,-8.0383068,-9.7847853,32.5551831,9.7860159,1004.7364616,1.0584946,1004.7370192,0.0603614,31.5471959,0.1551934,33.0000091,-106.989226,9.779855,0.4499397,0,-13.3412055,-0.1430769,24895.0250818,3342,16.4541965,0.10602,201.4738177,155.996664,2.887805,0.1224026,4922307.2128153,0,3.7928649,0.3497699,0.3499865,0.2648102,0.013382,0.0715777,0.0787576,0.3619803,0.0004579,0,0,0,0,-0.134062,0.004706,15.748,194.778355,-12.2880343,0.1107284,6.8025297,-18.4527242,529.9004993,320.1165491,0.01,3.0350873
28.07,3758.4920793,-8.1361542,-9.7846979,32.5779762,9.7859357,1005.051925,1.0592008,1005.0524831,0.0603827,31.545642,0.1556442,33.0000091,-106.9892226,9.7798552,0.4534768,0,-13.3195985,-0.1459588,24895.0250818,3342,16.4541965,0.10602,201.4666228,155.996664,2.8873482,0.1225683,4929009.0775895,0,3.8025853,0.3497119,0.3499319,0.2647474,0.0133837,0.0715808,0.0793885,0.362064,-0.0004921,0,0,0,0,-0.1332669,0.0047083,15.748,194.778355,-12.4213462,0.110818,6.8376966,-18.4521985,529.9061816,320.1168677,0.01,3.035769
28.08,3758.4102285,-8.2340008,-9.7846208,32.6010426,9.7858659,1005.3673729,1.0599073,1005.3679316,0.060404,31.5440836,0.1561001,33.0000091,-106.9892193,9.7798554,0.457149,0,-13.2979339,-0.1486089,24895.0250818,3342,16.4541965,0.10602,201.4591496,155.996664,2.8868736,0.1227345,4935736.0988668,0,3.8123556,0.3496538,0.3498772,0.2646845,0.0133854,0.0715839,0.0800437,0.3637015,-0.0002161,0,0,0,0,-0.1324737,0.0047106,15.748,194.778355,-12.5544422,0.1109052,6.8728635,-18.4516665,529.9119326,320.1171901,0.01,3.0364559
28.09,3758.3273993,-8.3318467,-9.784554,32.6243815,9.7858065,1005.6828051,1.060614,1005.6833644,0.0604253,31.5425205,0.1565613,33.0000091,-106.9892159,9.7798557,0.4609545,0,-13.27614,-0.1511079,24895.0250818,3342,16.4541965,0.10602,201.4514023,155.996664,2.8863817,0.1229014,4942488.1729555,0,3.8221758,0.3495955,0.3498227,0.2646215,0.0133871,0.071587,0.0807229,0.3642464,-0.0003674,0,0,0,0,-0.1316813,0.004713,15.748,194.778355,-12.6873211,0.11099,6.9080304,-18.4511281,529.9177524,320.1175164,0.01,3.0371358
28.1,3758.2435916,-8.4296919,-9.7844975,32.6479925,9.7857574,1005.9982217,1.061321,1005.9987815,0.0604466,31.5409529,0.1570277,33.0000091,-106.9892125,9.7798559,0.4648924,0,-13.2541775,-0.153458,24895.0250818,3342,16.4541965,0.10602,201.4433831,155.996664,2.8858724,0.1230689,4949265.1963896,0,3.8320459,0.3495372,0.3497682,0.2645583,0.0133888,0.0715901,0.0814259,0.3661429,-0.000483,0,0,0,0,-0.1308887,0.0047154,15.748,194.778355,-12.8199815,0.1110724,6.9431973,-18.4505833,529.9236409,320.1178465,0.01,3.0378222
28.11,3758.1588054,-8.5275339,-9.7839033,32.6718756,9.7851662,1006.3136226,1.0620283,1006.314183,0.0604679,31.539382,0.1572035,33.0000091,-106.9892091,9.7798562,0.4618491,0,-13.2321987,-0.1563595,24895.0250818,3342,16.4541965,0.10602,201.4498185,155.996664,2.8862811,0.1231679,4953288.6240566,0,3.8378443,0.3495026,0.3497306,0.2645209,0.0133898,0.071592,0.080883,0.363298,0.0000889,0,0,0,0,-0.130245,0.0047178,15.748,194.778355,-12.9524224,0.1111522,6.9557109,-18.4500322,529.9295981,320.1181805,0.01,3.0389592
28.12,3758.0730409,-8.62537,-9.7833088,32.6960308,9.7845745,1006.6290077,1.0627358,1006.6295687,0.0604893,31.5378094,0.1573793,33.0000091,-106.9892057,9.7798565,0.4588134,0,-13.2103479,-0.1592955,24895.0250818,3342,16.4541965,0.10602,201.4562408,155.996664,2.8866889,0.1232676,4957339.8081104,0,3.8436872,0.3494678,0.3496928,0.2644832,0.0133908,0.0715939,0.0803415,0.3616995,0.000002,0,0,0,0,-0.1296051,0.0047202,15.748,194.778355,-13.0846444,0.1112293,6.9682246,-18.4494748,529.9356242,320.1185183,0.01,3.0400592
28.13,3757.9862981,-8.7232001,-9.7827141,32.7204575,9.7839827,1006.9443771,1.0634436,1006.9449387,0.0605106,31.536235,0.157555,33.0000091,-106.9892024,9.7798567,0.4557874,0,-13.1885631,-0.1621124,24895.0250818,3342,16.4541965,0.10602,201.4626451,155.996664,2.8870956,0.123368,4961418.6780646,0,3.8495747,0.3494329,0.3496549,0.2644453,0.0133918,0.0715958,0.0798019,0.3597093,-0.0004193,0,0,0,0,-0.1289676,0.0047227,15.748,194.778355,-13.2166485,0.1113037,6.9807383,-18.4489109,529.9417189,320.11886,0.01,3.0408065
28.14,3757.8985769,-8.8210243,-9.7821192,32.745155,9.7833908,1007.2597308,1.0641517,1007.2602929,0.0605319,31.5346589,0.1577307,33.0000091,-106.989199,9.779857,0.4527725,0,-13.166856,-0.1649108,24895.0250818,3342,16.4541965,0.10602,201.4690288,155.996664,2.8875009,0.123469,4965525.1633822,0,3.8555068,0.3493977,0.3496168,0.2644072,0.0133928,0.0715977,0.0792644,0.3569009,-0.0002937,0,0,0,0,-0.1283329,0.0047252,15.748,194.778355,-13.3484355,0.1113755,6.993252,-18.4483408,529.9478824,320.1192055,0.01,3.041541
28.15,3757.8098776,-8.9188425,-9.7815245,32.7701228,9.7827989,1007.5750687,1.06486,1007.5756314,0.0605533,31.533081,0.1579064,33.0000091,-106.9891956,9.7798573,0.4497709,0,-13.1452693,-0.1676561,24895.0250818,3342,16.4541965,0.10602,201.4753869,155.996664,2.8879047,0.1235707,4969659.1933189,0,3.8614835,0.3493623,0.3495785,0.2643689,0.0133939,0.0715996,0.0787294,0.355561,-0.0004656,0,0,0,0,-0.1277017,0.0047278,15.748,194.778355,-13.4800066,0.1114445,7.0057657,-18.4477642,529.9541146,320.1195549,0.01,3.0423089
28.16,3757.7202001,-9.0166561,-9.7812039,32.7953597,9.7824837,1007.8903908,1.0655686,1007.8909541,0.0605746,31.5315006,0.15823,33.0000091,-106.9891922,9.7798575,0.4503499,0,-13.1237366,-0.1697634,24895.0250818,3342,16.4541965,0.10602,201.4743228,155.996664,2.8878371,0.123706,4975145.2398858,0,3.8694771,0.3493154,0.3495322,0.2643181,0.0133952,0.0716021,0.0788329,0.3542973,-0.0000917,0,0,0,0,-0.1270051,0.0047303,15.748,194.778355,-13.6113623,0.1115105,7.0291072,-18.4471813,529.9604155,320.1199081,0.01,3.0430697
28.17,3757.6295445,-9.1144666,-9.7808884,32.8208647,9.7821735,1008.2056971,1.0662775,1008.206261,0.0605959,31.5299169,0.1585564,33.0000091,-106.9891888,9.7798578,0.4510038,0,-13.1021231,-0.1717746,24895.0250818,3342,16.4541965,0.10602,201.4731033,155.996664,2.8877597,0.1238419,4980657.170547,0,3.877517,0.3492684,0.3494858,0.2642671,0.0133966,0.0716047,0.0789497,0.3547159,-0.0004217,0,0,0,0,-0.1263091,0.0047329,15.748,194.778355,-13.7425027,0.1115736,7.0524488,-18.446592,529.9667852,320.1202652,0.01,3.0440093
28.18,3757.5379108,-9.2122739,-9.7805779,32.8466373,9.7818684,1008.5209876,1.0669866,1008.521552,0.0606173,31.52833,0.1588856,33.0000091,-106.9891854,9.7798581,0.4517321,0,-13.0805518,-0.1736413,24895.0250818,3342,16.4541965,0.10602,201.4717297,155.996664,2.8876724,0.1239785,4986194.8982671,0,3.8856032,0.3492213,0.3494393,0.264216,0.013398,0.0716073,0.0790798,0.3541903,-0.0004061,0,0,0,0,-0.1256161,0.0047355,15.748,194.778355,-13.8734273,0.1116337,7.0757904,-18.4459964,529.9732236,320.1206262,0.01,3.0447292
28.19,3757.445299,-9.3100782,-9.7802725,32.8726768,9.7815684,1008.8362621,1.067696,1008.8368271,0.0606386,31.5267398,0.1592177,33.0000091,-106.9891821,9.7798584,0.4525355,0,-13.0588991,-0.175339,24895.0250818,3342,16.4541965,0.10602,201.4702008,155.996664,2.8875754,0.1241157,4991758.3359508,0,3.8937356,0.349174,0.3493927,0.2641647,0.0133994,0.0716099,0.0792233,0.3536579,0.0004797,0,0,0,0,-0.1249236,0.0047382,15.748,194.778355,-14.0041361,0.1116908,7.099132,-18.4453944,529.9797307,320.120991,0.01,3.0457519
28.2,3757.3517092,-9.4078794,-9.7799722,32.8989823,9.7812736,1009.1515208,1.0684056,1009.1520863,0.06066,31.5251462,0.1595526,33.0000091,-106.9891787,9.7798587,0.4534135,0,-13.0372836,-0.1769607,24895.0250818,3342,16.4541965,0.10602,201.4685175,155.996664,2.8874685,0.1242535,4997347.3965264,0,3.9019142,0.3491265,0.3493461,0.2641132,0.0134008,0.0716125,0.0793801,0.3533393,0.0000592,0,0,0,0,-0.1242341,0.0047409,15.748,194.778355,-14.1346289,0.1117449,7.1224735,-18.4447861,529.9863065,320.1213596,0.01,3.0468587
28.21,3757.2571414,-9.5056737,-9.7788849,32.9255543,9.780185,1009.4667634,1.0691156,1009.4673296,0.0606813,31.5235514,0.1594629,33.0000091,-106.9891753,9.7798589,0.44411,0,-13.0157512,-0.1803572,24895.0250818,3342,16.4541965,0.10602,201.4879494,155.996664,2.8887024,0.1243013,4999319.2083407,0,3.904683,0.3491098,0.3493205,0.264095,0.0134013,0.0716134,0.0777217,0.3482374,0.0000393,0,0,0,0,-0.1237284,0.0047436,15.748,194.778355,-14.2649059,0.1117959,7.1159557,-18.4441714,529.992951,320.1217321,0.01,3.0474317
28.22,3757.1615958,-9.6034571,-9.7777909,32.9523929,9.7790896,1009.7819902,1.0698258,1009.7825569,0.0607027,31.5219576,0.159369,33.0000092,-106.9891719,9.7798592,0.4347171,0,-12.9944607,-0.1838062,24895.0250818,3342,16.4541965,0.10602,201.5075841,155.996664,2.8899492,0.1243499,5001320.9076981,0,3.9074973,0.3490928,0.3492947,0.2640766,0.0134018,0.0716143,0.0760487,0.3431572,-0.0002798,0,0,0,0,-0.1232274,0.0047463,15.748,194.778355,-14.3949694,0.1118437,7.1094379,-18.4435504,529.9996643,320.1221085,0.01,3.0479939
28.23,3757.0650723,-9.7012295,-9.7766906,32.9794973,9.7779879,1010.097201,1.0705362,1010.0977683,0.060724,31.5203646,0.159271,33.0000092,-106.9891685,9.7798595,0.4252394,0,-12.973522,-0.1873997,24895.0250818,3342,16.4541965,0.10602,201.5274118,155.996664,2.8912083,0.1243992,5003352.4538516,0,3.9103572,0.3490756,0.3492689,0.264058,0.0134023,0.0716153,0.0743618,0.337714,0.0004416,0,0,0,0,-0.1227329,0.0047491,15.748,194.778355,-14.5248224,0.1118884,7.10292,-18.442923,530.0064462,320.1224887,0.01,3.0485349
28.24,3756.9675712,-9.7989909,-9.7755844,33.0068668,9.7768801,1010.4123959,1.071247,1010.4129638,0.0607454,31.5187727,0.159169,33.0000092,-106.9891652,9.7798598,0.4156816,0,-12.9529028,-0.1910827,24895.0250818,3342,16.4541965,0.10602,201.5474236,155.996664,2.892479,0.1244493,5005413.805789,0,3.9132629,0.3490581,0.3492429,0.264039,0.0134028,0.0716162,0.072662,0.3320925,-0.0003696,0,0,0,0,-0.1222444,0.0047519,15.748,194.778355,-14.6544682,0.1119298,7.0964022,-18.4422892,530.0132969,320.1228727,0.01,3.0491238
28.25,3756.8690926,-9.8967412,-9.7744726,33.0345007,9.7757667,1010.7275749,1.071958,1010.7281433,0.0607668,31.5171819,0.159063,33.0000092,-106.9891618,9.7798601,0.4060484,0,-12.9325787,-0.1948386,24895.0250818,3342,16.4541965,0.10602,201.5676099,155.996664,2.8937609,0.1245001,5007504.9220221,0,3.9162143,0.3490404,0.3492167,0.2640198,0.0134034,0.0716172,0.0709502,0.3275208,-0.0004371,0,0,0,0,-0.1217614,0.0047547,15.748,194.778355,-14.7839098,0.1119681,7.0898844,-18.4416491,530.0202162,320.1232606,0.01,3.0496738
28.26,3756.7696364,-9.9944842,-9.7741312,33.0623975,9.7754304,1011.0427379,1.0726693,1011.0433069,0.0607881,31.51559,0.1593738,33.0000092,-106.9891584,9.7798604,0.4065097,0,-12.9124644,-0.1960761,24895.0250818,3342,16.4541965,0.10602,201.5667901,155.996664,2.8937088,0.124637,5013062.8736071,0,3.9243624,0.3489934,0.3491701,0.2639689,0.0134048,0.0716198,0.0710323,0.3271528,0.000204,0,0,0,0,-0.1211161,0.0047575,15.748,194.778355,-14.9131497,0.1120031,7.1116254,-18.4410026,530.0272042,320.1236524,0.01,3.0502203
28.27,3756.6692029,-10.0922238,-9.7737956,33.0905554,9.7751,1011.357885,1.0733808,1011.3584546,0.0608095,31.513995,0.1596877,33.0000092,-106.989155,9.7798607,0.4070569,0,-12.8923145,-0.1971119,24895.0250818,3342,16.4541965,0.10602,201.5657914,155.996664,2.8936454,0.1247746,5018646.1308914,0,3.9325564,0.3489463,0.3491235,0.2639177,0.0134062,0.0716224,0.0711297,0.3267002,-0.000263,0,0,0,0,-0.120472,0.0047604,15.748,194.778355,-15.0421884,0.1120349,7.1333664,-18.4403498,530.0342609,320.124048,0.01,3.0507956
28.28,3756.567792,-10.1899601,-9.7734658,33.118974,9.7747755,1011.6730162,1.0740926,1011.6735864,0.0608309,31.5123968,0.1600046,33.0000092,-106.9891516,9.779861,0.4076901,0,-12.8721025,-0.1980539,24895.0250818,3342,16.4541965,0.10602,201.5646139,155.996664,2.8935706,0.1249127,5024254.6085938,0,3.9407962,0.348899,0.3490768,0.2638664,0.0134076,0.071625,0.0712425,0.3254841,-0.0003522,0,0,0,0,-0.1198287,0.0047633,15.748,194.778355,-15.1710255,0.1120637,7.1551074,-18.4396906,530.0413862,320.1244475,0.01,3.0514195
28.29,3756.4654037,-10.2876931,-9.7731419,33.1476524,9.7744568,1011.9881314,1.0748047,1011.9887021,0.0608522,31.5107954,0.1603247,33.0000092,-106.9891483,9.7798613,0.4084092,0,-12.8519127,-0.1987871,24895.0250818,3342,16.4541965,0.10602,201.5632577,155.996664,2.8934845,0.1250515,5029888.2212601,0,3.9490819,0.3488517,0.34903,0.2638149,0.0134091,0.0716277,0.0713704,0.3253052,0.0004765,0,0,0,0,-0.1191878,0.0047663,15.748,194.778355,-15.2996609,0.1120892,7.1768485,-18.4390251,530.0485803,320.1248508,0.01,3.0521049
28.3,3756.3620381,-10.385423,-9.7728239,33.1765899,9.7741442,1012.3032305,1.075517,1012.3038018,0.0608736,31.5091909,0.160648,33.0000092,-106.9891449,9.7798617,0.409214,0,-12.8316497,-0.1994207,24895.0250818,3342,16.4541965,0.10602,201.5617234,155.996664,2.8933871,0.1251909,5035546.8834755,0,3.9574135,0.3488041,0.3489831,0.2637633,0.0134105,0.0716303,0.0715137,0.3254695,-0.0004011,0,0,0,0,-0.1185475,0.0047692,15.748,194.778355,-15.4280942,0.1121114,7.1985895,-18.4383532,530.055843,320.1252579,0.01,3.0530853
28.31,3756.2576953,-10.483147,-9.771984,33.2057864,9.773305,1012.6183136,1.0762297,1012.6188855,0.060895,31.5075845,0.1606872,33.0000092,-106.9891415,9.779862,0.4032378,0,-12.8115002,-0.2017657,24895.0250818,3342,16.4541965,0.10602,201.5743078,155.996664,2.8941862,0.1252754,5038998.2162948,0,3.9624247,0.3487752,0.348949,0.2637318,0.0134114,0.071632,0.0704521,0.3218256,-0.0003475,0,0,0,0,-0.1180158,0.0047722,15.748,194.778355,-15.5563254,0.1121304,7.2019239,-18.437675,530.0631743,320.1256689,0.01,3.0541569
